,0,1
75,turntabl,0.006677494238569685
76,food,0.006543549684608181
77,even,0.006470791790159094
78,top,0.006373069052349169
79,right,0.006324485551029091
80,still,0.006314527854279505
81,return,0.0063126799114132815
82,30,0.006281062722498735
83,day,0.0062660010735123076
84,applianc,0.006176499240939728
85,first,0.0061181462902552015
86,insid,0.006101603787570201
87,enough,0.0060989077115519786
88,turn,0.006062200008767607
89,servic,0.006055273056716988
90,go,0.006049068628574675
91,close,0.006003952121733131
92,last,0.005982621467189681
93,qualiti,0.00589982195368183
94,two,0.0058971554462298285
95,minut,0.005870077285702653
96,larg,0.0057592577571290975
97,light,0.005673768841398484
98,corner,0.005649840711723768
99,clean,0.0056407573833502705
100,part,0.005619278593000354
101,week,0.0055991506417471465
102,sinc,0.005587802646831841
103,push,0.005581701919767836
104,got,0.005567548611551305
105,big,0.005567548611551305
106,start,0.0055552913623904175
107,arriv,0.005548903663036781
108,ship,0.005510108610947029
109,job,0.005473497515320326
110,put,0.005459536733257813
111,hole,0.005409082271584681
112,screw,0.005387475757381984
113,function,0.0053429206294101726
114,design,0.0053429206294101726
115,way,0.005328223997791639
116,control,0.005272200074907643
117,expect,0.005243937868565266
118,place,0.005193920524406599
119,set,0.005114981257397668
120,order,0.005107308556918599
121,high,0.005090400072324621
122,box,0.0050740935657983335
123,issu,0.005066562665819991
124,better,0.005066562665819991
125,watt,0.005064982685229624
126,rang,0.005035572747260046
127,vent,0.0050343506684185114
128,made,0.0049995000710331096
129,whirlpool,0.004901909312548683
130,someth,0.004890559160642587
131,hold,0.004856366911343144
132,bit,0.004856366911343144
133,quick,0.0048229262012347
134,stainless,0.004818598784085395
135,lot,0.0047360937568496925
136,1,0.004735014609116535
137,exact,0.004730177620441724
138,best,0.004709656821890991
139,see,0.004709656821890991
140,find,0.004698085381033083
141,reheat,0.0046837786761215385
142,side,0.004648220997470811
143,tri,0.0046413718817126986
144,interior,0.004631235610670675
145,know,0.0046135413765462764
146,damag,0.004596353465036328
147,excel,0.004596353465036328
148,bottom,0.0045716917896114284
149,never,0.004551383060023503
150,money,0.004514362302131618
151,3,0.004496432737535539
152,think,0.004488621231283141
153,stop,0.004488621231283141
154,hard,0.004454545122576194
155,popcorn,0.004432779634066544
156,5,0.004361238145614905
157,spacemak,0.004358161885222981
158,longer,0.004357707185128885
159,previous,0.004356139108254944
160,simpl,0.004326905030607294
161,fix,0.0042965912825339595
162,glass,0.004265598807291555
163,smaller,0.004262119096850929
164,mani,0.004231289650699882
165,brand,0.004231289650699882
166,howev,0.004229079595167421
167,four,0.0041677625060277295
168,found,0.004164031310234268
169,steel,0.004143644517608361
170,may,0.004143644517608361
171,ever,0.004130227529216053
172,warm,0.004104958836730825
173,sever,0.004098306341606347
174,compact,0.00409674982753238
175,custom,0.004091829336780549
176,said,0.004067541769987206
177,dinner,0.0040671933727869595
178,everyth,0.004031888778520433
179,less,0.0040313127494684756
180,receiv,0.003964761950559004
181,handl,0.003963245827167021
182,pleas,0.003962132884329905
183,pretti,0.003962132884329905
184,sure,0.003933550027824813
185,cover,0.003931149926961778
186,save,0.003929054675649891
187,keep,0.003929054675649891
188,countertop,0.003927945755892361
189,repair,0.0039001732142922374
190,room,0.0038937320147993267
191,coat,0.0038872307230692488
192,without,0.0038605397334496505
193,took,0.0038352112771291923
194,say,0.0038352112771291923
195,remov,0.003824902631638487
196,read,0.003824578762316246
197,differ,0.003824578762316246
198,anoth,0.003791265382830923
199,fast,0.003791265382830923
200,three,0.003791265382830923
201,deal,0.003754653941526651
202,coupl,0.0037186553363151957
203,front,0.0037094428299828714
204,valu,0.003683937417578945
205,bad,0.003683496924609336
206,fan,0.003649469408479949
207,drawer,0.0036306901843226416
208,call,0.003616949809587923
209,long,0.0035863321188941166
210,mount,0.0035585955435680373
211,hope,0.0035557602808088886
212,worth,0.003546062055886282
213,anyth,0.003546062055886282
214,packag,0.0035442397769160795
215,add,0.003540043577800512
216,give,0.003506160745668613
217,came,0.003473426708003005
218,full,0.003473426708003005
219,hous,0.003473426708003005
220,though,0.003441766113066097
221,low,0.003428289444329649
222,quit,0.003411110788011787
223,limit,0.003392714580890736
224,4,0.003368171353215036
225,samsung,0.003365651191208246
226,easili,0.0033584824900849825
227,plastic,0.003355052489431143
228,wait,0.003353532327503282
229,home,0.003353532327503282
230,run,0.003325495482176239
231,6,0.0032778607649390553
232,hot,0.0032778607649390553
233,actual,0.0032778607649390553
234,danbi,0.003263947844160054
235,die,0.003250144345243531
236,oper,0.003250144345243531
237,match,0.003250144345243531
238,updat,0.0032454493629508092
239,stove,0.003241747916586506
240,timer,0.003239361024278345
241,left,0.003239361024278345
242,thought,0.0032182214343641023
243,built,0.0031738297692203658
244,come,0.003157660643639096
245,number,0.0031418062004020804
246,instruct,0.0031418062004020804
247,option,0.00312996350566973
248,extra,0.003123669559125547
249,probabl,0.003123669559125547
250,us,0.003110947386551965
251,motor,0.003096062571243857
252,complaint,0.003081171564375448
253,larger,0.003081171564375448
254,direct,0.003064387363385181
255,quiet,0.0030518014018398104
256,disappoint,0.0030518014018398104
257,convect,0.0030518014018398104
258,beep,0.0030468562909225397
259,machin,0.003018179094752954
260,plus,0.003007978093972749
261,perform,0.003007978093972749
262,went,0.0029859295160290494
263,etc,0.002972588199994131
264,leav,0.002972588199994131
265,wife,0.0029654962863066977
266,reason,0.002954944957549996
267,advertis,0.0029387717202901875
268,abl,0.0029387717202901875
269,apart,0.0029387717202901875
270,touch,0.0029279759550989042
271,panel,0.0029249820392856377
272,press,0.0029249820392856377
273,basic,0.002906394683836178
274,thank,0.002892286628819951
275,water,0.0028873384775262015
276,yet,0.002875339533953899
277,hour,0.0028468764348544297
278,rate,0.0028468764348544297
279,piec,0.0028439061696535345
280,decid,0.002825742038740565
281,pay,0.002810856916894948
282,ago,0.002810856916894948
283,metal,0.002810856916894948
284,carousel,0.002809658580281699
285,cup,0.002803107787648736
286,overal,0.002794610272919402
287,area,0.002794610272919402
288,own,0.002776595163667153
289,around,0.0027647495518787492
290,requir,0.0027647495518787492
291,hand,0.002743927569225352
292,tray,0.0027346547066987898
293,cost,0.0027282565834021617
294,cheap,0.0027282565834021617
295,wall,0.0027282565834021617
296,show,0.0027282565834021617
297,older,0.0027241936384284856
298,magnetron,0.0027202580753207728
299,sand,0.0027202580753207728
300,fail,0.0027202580753207728
301,wonder,0.002693737878690992
302,help,0.002693737878690992
303,warranti,0.002681233536011835
304,spot,0.0026609036985143545
305,noisi,0.0026444402216636224
306,dent,0.0026444402216636224
307,12,0.0026444402216636224
308,spray,0.002636265566436967
309,steam,0.002627364733536922
310,contain,0.002627364733536922
311,up,0.0026106026402514717
312,inch,0.002609636731949894
313,loud,0.002609636731949894
314,sit,0.00259660998098801
315,level,0.002594470131836653
316,nois,0.002559359284374933
317,rust,0.002551102971375687
318,line,0.002545212233361557
319,done,0.002545212233361557
320,profil,0.002528692722253529
321,10,0.0025242383934061846
322,tini,0.0025242383934061846
323,coffe,0.0025242383934061846
324,finish,0.0025242383934061846
325,complet,0.0025242383934061846
326,instead,0.0025242383934061846
327,deliv,0.0025242383934061846
328,live,0.002515266938456573
329,local,0.0025107291108923493
330,seller,0.0025107291108923493
331,cute,0.0025092447217950494
332,15,0.002491016880497626
333,templat,0.002473202501290868
334,husband,0.0024729618866552476
335,round,0.0024729618866552476
336,includ,0.0024729618866552476
337,display,0.0024729618866552476
338,sound,0.00245949980228308
339,almost,0.00245949980228308
340,end,0.00245949980228308
341,feel,0.0024374850327380316
342,outsid,0.0024374850327380316
343,expens,0.002429520768208759
344,rather,0.002429520768208759
345,although,0.002429520768208759
346,satisfi,0.002429520768208759
347,everi,0.002429520768208759
348,key,0.0024235478228069023
349,micro,0.0024235478228069023
350,ok,0.0024040365651487473
351,cool,0.0024040365651487473
352,shut,0.0024040365651487473
353,sometim,0.0024040365651487473
354,care,0.0024040365651487473
355,pad,0.0023851926553477318
356,alway,0.002372397029045358
357,wish,0.002372397029045358
358,effici,0.002349313792322485
359,within,0.002349313792322485
360,whole,0.002349313792322485
361,short,0.0023423807640791236
362,definit,0.0023423807640791236
363,check,0.0023350231186529875
364,manual,0.00231561078110113
365,rotat,0.00231561078110113
366,proper,0.00231561078110113
367,move,0.00231561078110113
368,amount,0.00231561078110113
369,onlin,0.0022596561998031142
370,remodel,0.0022596561998031142
371,miss,0.0022596561998031142
372,shape,0.0022596561998031142
373,alreadi,0.00225377717759309
374,other,0.002225665697989723
375,store,0.002225665697989723
376,case,0.002225665697989723
377,locat,0.002205299612061155
378,slide,0.002205299612061155
379,sent,0.002205299612061155
380,person,0.002193736529464228
381,beauti,0.002168437525669334
382,slight,0.002168437525669334
383,burn,0.002168437525669334
384,worri,0.0021636329086338725
385,final,0.0021636329086338725
386,white,0.0021537826582565963
387,difficult,0.002134119744258497
388,leftov,0.002134119744258497
389,surfac,0.002113048186774779
390,often,0.002113048186774779
391,wattag,0.002113048186774779
392,14,0.002113048186774779
393,feet,0.0021072439352112743
394,goe,0.0021020176036569607
395,next,0.0021020176036569607
396,addit,0.0021020176036569607
397,bake,0.0021020176036569607
398,fantast,0.0020755761054693225
399,dri,0.0020755761054693225
400,heavi,0.002071862277827327
401,origin,0.002071862277827327
402,conveni,0.002071862277827327
403,noth,0.002071862277827327
404,awesom,0.002071862277827327
405,must,0.002071862277827327
406,gave,0.002071862277827327
407,later,0.002071862277827327
408,drill,0.0020610020844090567
409,ii,0.002049856116324268
410,note,0.0020408823771005495
411,contact,0.0020408823771005495
412,kind,0.0020408823771005495
413,attract,0.0020408823771005495
414,describ,0.0020408823771005495
415,ask,0.0020408823771005495
416,lower,0.0020408823771005495
417,color,0.002019171242115559
418,terribl,0.0020085832887138796
419,simpli,0.0020085832887138796
420,half,0.0020085832887138796
421,away,0.0020085832887138796
422,peopl,0.0020085832887138796
423,extrem,0.0020085832887138796
424,defrost,0.001980982675101355
425,prepar,0.001980982675101355
426,kit,0.001980982675101355
427,famili,0.001980982675101355
428,compani,0.001980982675101355
429,total,0.001978369509324198
430,tell,0.001978369509324198
431,20,0.001978369509324198
432,choic,0.001978369509324198
433,bigger,0.001978369509324198
434,allow,0.001978369509324198
435,cardboard,0.001966761006197189
436,reliabl,0.0019458525988774896
437,chang,0.0019458525988774896
438,fact,0.0019458525988774896
439,cubic,0.0019218712412306155
440,700,0.0019218712412306155
441,compar,0.0019133272285317652
442,clock,0.0019133272285317652
443,negat,0.0019133272285317652
444,super,0.0019133272285317652
445,experi,0.0018845598259745217
446,entir,0.0018845598259745217
447,tall,0.0018845598259745217
448,follow,0.0018845598259745217
449,stick,0.0018845598259745217
450,point,0.0018845598259745217
451,figur,0.0018489171634279312
452,told,0.0018489171634279312
453,result,0.0018489171634279312
454,let,0.0018489171634279312
455,pop,0.0018489171634279312
456,pull,0.0018489171634279312
457,lg,0.0018489171634279312
458,truck,0.0018281593491608554
459,might,0.0018161290922856569
460,wrong,0.0018161290922856569
461,plan,0.0018161290922856569
462,broke,0.0018161290922856569
463,notic,0.0018161290922856569
464,friend,0.0018161290922856569
465,usual,0.0017862018064878492
466,plug,0.0017862018064878492
467,particular,0.0017862018064878492
468,fair,0.0017862018064878492
469,ft,0.0017857720799629808
470,solid,0.0017857720799629808
471,surpris,0.0017857720799629808
472,manufactur,0.0017857720799629808
473,real,0.0017857720799629808
474,appear,0.0017857720799629808
475,sleek,0.0017857720799629808
476,happen,0.0017857720799629808
477,huge,0.0017857720799629808
478,measur,0.0017499484098334845
479,email,0.0017344936368897655
480,bracket,0.00172715034107292
481,storag,0.0017262771318671888
482,clear,0.0017168516517545077
483,height,0.0017168516517545077
484,singl,0.0017168516517545077
485,potato,0.0017168516517545077
486,anyon,0.0017168516517545077
487,electr,0.0017168516517545077
488,similar,0.0017168516517545077
489,100,0.0016864055856938244
490,across,0.0016864055856938244
491,otherwis,0.0016864055856938244
492,avail,0.0016864055856938244
493,dish,0.0016864055856938244
494,regular,0.0016864055856938244
495,send,0.0016864055856938244
496,concern,0.0016864055856938244
497,least,0.0016864055856938244
498,footprint,0.0016864055856938244
499,8,0.0016864055856938244
500,unplug,0.0016857951481690193
501,defect,0.0016857951481690193
502,ad,0.0016857951481690193
503,latch,0.0016857951481690193
504,smell,0.0016857951481690193
505,somewhat,0.0016857951481690193
506,casserol,0.001675812736730784
507,amaz,0.0016488016675272454
508,base,0.0016488016675272454
509,grill,0.0016488016675272454
510,tv,0.0016488016675272454
511,wast,0.0016488016675272454
512,refund,0.0016488016675272454
513,bare,0.0016488016675272454
514,unless,0.0016488016675272454
515,annoy,0.0016488016675272454
516,gap,0.001642102958460576
517,vegi,0.0016381799788748226
518,invert,0.0016261987425797517
519,fill,0.0016261987425797517
520,tight,0.001615336993692447
521,frozen,0.001615336993692447
522,broken,0.001615336993692447
523,anyway,0.001615336993692447
524,itbr,0.001615336993692447
525,black,0.001615336993692447
526,deliveri,0.001615336993692447
527,sensor,0.001615336993692447
528,absolut,0.001615336993692447
529,standard,0.001615336993692447
530,mayb,0.001584786140081084
531,peel,0.001584786140081084
532,immedi,0.001584786140081084
533,automat,0.001584786140081084
534,saver,0.001584786140081084
535,exist,0.001584786140081084
536,rv,0.0015832211459835101
537,diod,0.0015832211459835101
538,cord,0.0015832211459835101
539,paper,0.0015832211459835101
540,caus,0.0015453122191549345
541,purpos,0.0015453122191549345
542,correct,0.0015453122191549345
543,builtin,0.0015453122191549345
544,veget,0.0015453122191549345
545,prep,0.0015453122191549345
546,select,0.0015453122191549345
547,crack,0.0015453122191549345
548,center,0.0015453122191549345
549,fire,0.0015234661243007127
550,most,0.0015114015285666417
551,applic,0.0015114015285666417
552,descript,0.0015114015285666417
553,stay,0.0015114015285666417
554,research,0.0015114015285666417
555,microwavebr,0.0015114015285666417
556,except,0.0015114015285666417
557,everyon,0.0015114015285666417
558,dimens,0.0015114015285666417
559,yes,0.0015114015285666417
560,bag,0.0015114015285666417
561,enjoy,0.0015114015285666417
562,report,0.0014807255775514101
563,near,0.0014807255775514101
564,easier,0.0014807255775514101
565,poor,0.0014807255775514101
566,beat,0.0014807255775514101
567,bill,0.0014807255775514101
568,due,0.0014807255775514101
569,specif,0.0014807255775514101
570,consid,0.0014807255775514101
571,cu,0.0014807255775514101
572,learn,0.0014807255775514101
573,1000,0.0014807255775514101
574,intuit,0.0014807255775514101
575,trim,0.0014783624932543195
576,boil,0.0014783624932543195
577,break,0.0014783624932543195
578,bread,0.0014759311728216418
579,slow,0.0014392919508940999
580,caviti,0.0014392919508940999
581,exhaust,0.0014392919508940999
582,hardwar,0.0014392919508940999
583,fall,0.0014392919508940999
584,lid,0.0014334074815154697
585,towel,0.0014334074815154697
586,prime,0.0014191311574552625
587,refriger,0.0014191311574552625
588,indic,0.0014191311574552625
589,hood,0.0014048292901408495
590,dead,0.0014048292901408495
591,given,0.0014048292901408495
592,meal,0.0014048292901408495
593,main,0.0014048292901408495
594,tabl,0.0014048292901408495
595,program,0.0014048292901408495
596,reach,0.0014048292901408495
597,7,0.0014048292901408495
598,either,0.0014048292901408495
599,els,0.0014048292901408495
600,anywher,0.0014048292901408495
601,matter,0.0013740013896060379
602,suppos,0.0013740013896060379
603,complain,0.0013740013896060379
604,higher,0.0013740013896060379
605,hit,0.0013740013896060379
606,kid,0.0013740013896060379
607,type,0.0013740013896060379
608,saw,0.0013740013896060379
609,adequ,0.0013740013896060379
610,behind,0.0013740013896060379
611,list,0.0013740013896060379
612,offer,0.0013740013896060379
613,tech,0.0013711195118706414
614,wrap,0.0013711195118706414
615,speed,0.0013711195118706414
616,attach,0.0013305262439288876
617,switch,0.0013305262439288876
618,increment,0.0013305262439288876
619,wheel,0.0013305262439288876
620,normal,0.0013305262439288876
621,process,0.0013305262439288876
622,afford,0.0013305262439288876
623,someon,0.0013305262439288876
624,test,0.0013305262439288876
625,1100,0.0013305262439288876
626,especi,0.0012953627558046899
627,refurbish,0.0012953627558046899
628,weight,0.0012953627558046899
629,lack,0.0012953627558046899
630,mean,0.0012953627558046899
631,face,0.0012953627558046899
632,import,0.0012953627558046899
633,spend,0.0012953627558046899
634,bolt,0.0012953627558046899
635,pem31smss,0.0012914397762189365
636,bell,0.0012643463611267645
637,plenti,0.0012643463611267645
638,whistl,0.0012643463611267645
639,multipl,0.0012643463611267645
640,glad,0.0012643463611267645
641,50,0.0012643463611267645
642,realiz,0.0012643463611267645
643,knew,0.0012643463611267645
644,decent,0.0012643463611267645
645,drop,0.0012643463611267645
646,adjust,0.0012643463611267645
647,soon,0.0012643463611267645
648,appli,0.0012643463611267645
649,garag,0.0012614499177380112
650,panason,0.0012614499177380112
651,punch,0.0012614499177380112
652,cut,0.0012614499177380112
653,factori,0.0012614499177380112
654,search,0.0012614499177380112
655,creat,0.0012614499177380112
656,oil,0.001228634984156117
657,along,0.0012187728994405703
658,print,0.0012187728994405703
659,perhap,0.0012187728994405703
660,tube,0.0012083939923070322
661,mechan,0.0011826899946034558
662,stuff,0.0011826899946034558
663,special,0.0011826899946034558
664,bowl,0.0011826899946034558
665,air,0.0011826899946034558
666,strong,0.0011826899946034558
667,inexpens,0.0011826899946034558
668,general,0.0011826899946034558
669,thru,0.0011826899946034558
670,outlet,0.0011826899946034558
671,usag,0.0011826899946034558
672,comment,0.0011826899946034558
673,april,0.0011826899946034558
674,daughter,0.0011826899946034558
675,typic,0.0011826899946034558
676,cold,0.0011826899946034558
677,met,0.0011826899946034558
678,electron,0.00115143356071528
679,continu,0.00115143356071528
680,cheaper,0.00115143356071528
681,serv,0.00115143356071528
682,believ,0.00115143356071528
683,post,0.00115143356071528
684,suggest,0.00115143356071528
685,expos,0.00115143356071528
686,okay,0.00115143356071528
687,wipe,0.00115143356071528
688,bright,0.00115143356071528
689,hesit,0.00115143356071528
690,mine,0.00115143356071528
691,condit,0.00115143356071528
692,digit,0.00115143356071528
693,solv,0.00115143356071528
694,quieter,0.00115143356071528
695,pack,0.00115143356071528
696,twice,0.00115143356071528
697,con,0.00115143356071528
698,style,0.00115143356071528
699,tuck,0.00115143356071528
700,night,0.00115143356071528
701,doubl,0.001149472070922403
702,six,0.0011037686780207597
703,hate,0.0011037686780207597
704,charg,0.0011037686780207597
705,respond,0.0011037686780207597
706,2015,0.0011037686780207597
707,1234,0.0011037686780207597
708,question,0.0011037686780207597
709,wow,0.0011037686780207597
710,rice,0.0011037686780207597
711,didnt,0.0011037686780207597
712,keypad,0.0010664262870104988
713,devic,0.0010664262870104988
714,attempt,0.0010664262870104988
715,polici,0.0010664262870104988
716,blue,0.0010664262870104988
717,wellbr,0.0010664262870104988
718,respons,0.0010664262870104988
719,chanc,0.0010664262870104988
720,horribl,0.0010664262870104988
721,stylish,0.0010664262870104988
722,ident,0.0010664262870104988
723,load,0.0010664262870104988
724,promis,0.0010664262870104988
725,held,0.0010664262870104988
726,mistak,0.0010664262870104988
727,trick,0.0010664262870104988
728,wide,0.0010664262870104988
729,phone,0.0010664262870104988
730,togeth,0.0010664262870104988
731,engin,0.0010664262870104988
732,charm,0.0010664262870104988
733,melt,0.0010664262870104988
734,spill,0.0010664262870104988
735,tip,0.0010664262870104988
736,produc,0.0010664262870104988
737,shipment,0.0010664262870104988
738,tape,0.0010664262870104988
739,roller,0.0010357662791203133
740,frame,0.0010357662791203133
741,junk,0.0010357662791203133
742,40,0.0010348537452780236
743,third,0.0010348537452780236
744,eas,0.0010348537452780236
745,recent,0.0010348537452780236
746,window,0.0010348537452780236
747,cours,0.0010348537452780236
748,mind,0.0010348537452780236
749,readi,0.0010348537452780236
750,state,0.0010348537452780236
751,outstand,0.0010348537452780236
752,750,0.0010348537452780236
753,past,0.0010348537452780236
754,numer,0.0010348537452780236
755,sturdi,0.0010348537452780236
756,1200,0.0010348537452780236
757,wire,0.0010348537452780236
758,counterspac,0.0010348537452780236
759,household,0.0010348537452780236
760,offic,0.0010348537452780236
761,stuck,0.0010348537452780236
762,initi,0.0010348537452780236
763,25,0.0010348537452780236
764,whatev,0.0010348537452780236
765,today,0.0010348537452780236
766,fanci,0.0010348537452780236
767,spare,0.0010348537452780236
768,posit,0.0010348537452780236
769,serious,0.0010348537452780236
770,upon,0.0010348537452780236
771,overtherang,0.0010348537452780236
772,stand,0.0010348537452780236
773,consum,0.0010348537452780236
774,possibl,0.0010348537452780236
775,pictur,0.0010348537452780236
776,system,0.0010348537452780236
777,confus,0.0010348537452780236
778,guess,0.0010348537452780236
779,11,0.0010348537452780236
780,vender,0.001023862486796764
781,1434,0.001023862486796764
782,reduc,0.0009852617750763456
783,intern,0.0009852617750763456
784,nonslip,0.0009852617750763456
785,step,0.0009852617750763456
786,brush,0.0009852617750763456
787,advantium,0.0009852617750763456
788,sec,0.0009460874383035084
789,largest,0.0009460874383035084
790,trust,0.0009460874383035084
791,effort,0.0009460874383035084
792,cheapli,0.0009460874383035084
793,releas,0.0009460874383035084
794,label,0.0009460874383035084
795,exchang,0.0009460874383035084
796,uniqu,0.0009460874383035084
797,futur,0.0009460874383035084
798,ahead,0.0009460874383035084
799,speak,0.0009460874383035084
800,wors,0.0009460874383035084
801,seen,0.0009460874383035084
802,danger,0.0009460874383035084
803,version,0.0009460874383035084
804,effect,0.0009460874383035084
805,underpow,0.0009460874383035084
806,user,0.0009460874383035084
807,eventu,0.0009460874383035084
808,lift,0.0009460874383035084
809,layer,0.0009460874383035084
810,idea,0.0009460874383035084
811,roomi,0.0009460874383035084
812,2012,0.000922456983013526
813,950,0.000922456983013526
814,haier,0.000922456983013526
815,remind,0.000922456983013526
816,thin,0.0009140796745804277
817,carri,0.0009140796745804277
818,prompt,0.0009140796745804277
819,pick,0.0009140796745804277
820,paid,0.0009140796745804277
821,repeat,0.0009140796745804277
822,understand,0.0009140796745804277
823,spark,0.0009140796745804277
824,loos,0.0009140796745804277
825,man,0.0009140796745804277
826,guy,0.0009140796745804277
827,certain,0.0009140796745804277
828,bring,0.0009140796745804277
829,bulki,0.0009140796745804277
830,word,0.0009140796745804277
831,smooth,0.0009140796745804277
832,count,0.0009140796745804277
833,provid,0.0009140796745804277
834,9,0.0009140796745804277
835,shorter,0.0009140796745804277
836,separ,0.0009140796745804277
837,combin,0.0009140796745804277
838,occasion,0.0009140796745804277
839,butter,0.0009140796745804277
840,nuke,0.0009140796745804277
841,16,0.0009140796745804277
842,protect,0.0009140796745804277
843,awar,0.0009140796745804277
844,lost,0.0009140796745804277
845,son,0.0009140796745804277
846,averag,0.0009140796745804277
847,bubbl,0.0009140796745804277
848,handi,0.0009140796745804277
849,flaw,0.0009140796745804277
850,bent,0.0009140796745804277
851,eleg,0.0009140796745804277
852,video,0.0009140796745804277
853,claim,0.0009140796745804277
854,mention,0.0009140796745804277
855,throw,0.0009140796745804277
856,chip,0.0009140796745804277
857,catch,0.0009140796745804277
858,island,0.0009140796745804277
859,spacious,0.0009140796745804277
860,sold,0.0009140796745804277
861,pass,0.0009140796745804277
862,hidden,0.0009140796745804277
863,eg,0.0008631385659335944
864,known,0.0008631385659335944
865,inlet,0.0008631385659335944
866,cube,0.0008631385659335944
867,coverag,0.0008631385659335944
868,otr,0.0008631385659335944
869,wash,0.0008631385659335944
870,breaker,0.0008631385659335944
871,reinstal,0.000821051479230288
872,washer,0.000821051479230288
873,middl,0.000821051479230288
874,warn,0.000821051479230288
875,foot,0.000821051479230288
876,flake,0.000821051479230288
877,mask,0.000821051479230288
878,situat,0.000821051479230288
879,temperatur,0.000821051479230288
880,turkey,0.000821051479230288
881,unitbr,0.000821051479230288
882,gentl,0.000821051479230288
883,mw,0.000821051479230288
884,support,0.000821051479230288
885,repairman,0.000821051479230288
886,shop,0.000821051479230288
887,rattl,0.000821051479230288
888,darn,0.000821051479230288
889,random,0.000821051479230288
890,dial,0.000821051479230288
891,worst,0.000821051479230288
892,current,0.000821051479230288
893,bonus,0.000821051479230288
894,thorough,0.000821051479230288
895,fume,0.000821051479230288
896,stir,0.000821051479230288
897,board,0.000821051479230288
898,ceram,0.000821051479230288
899,pressur,0.000821051479230288
900,busi,0.000821051479230288
901,ador,0.000821051479230288
902,colleg,0.000821051479230288
903,alarm,0.000821051479230288
904,essenti,0.000821051479230288
905,restock,0.0008190899894374113
906,goal,0.0008190899894374113
907,nozzl,0.0008190899894374113
908,dacor,0.0008190899894374113
909,materi,0.000788406198586257
910,edg,0.000788406198586257
911,oh,0.000788406198586257
912,favorit,0.000788406198586257
913,inform,0.000788406198586257
914,eat,0.000788406198586257
915,failur,0.000788406198586257
916,free,0.000788406198586257
917,unfortun,0.000788406198586257
918,dollar,0.000788406198586257
919,ten,0.000788406198586257
920,meet,0.000788406198586257
921,noisier,0.000788406198586257
922,onto,0.000788406198586257
923,minor,0.000788406198586257
924,pain,0.000788406198586257
925,chose,0.000788406198586257
926,appar,0.000788406198586257
927,shelf,0.000788406198586257
928,experienc,0.000788406198586257
929,60,0.000788406198586257
930,form,0.000788406198586257
931,sad,0.000788406198586257
932,sens,0.000788406198586257
933,destroy,0.000788406198586257
934,forward,0.000788406198586257
935,gift,0.000788406198586257
936,prefer,0.000788406198586257
937,34,0.000788406198586257
938,express,0.000788406198586257
939,lose,0.000788406198586257
940,led,0.000788406198586257
941,tab,0.000788406198586257
942,upper,0.000788406198586257
943,choos,0.000788406198586257
944,neat,0.000788406198586257
945,rest,0.000788406198586257
946,felt,0.000788406198586257
947,lol,0.000788406198586257
948,reluct,0.000788406198586257
949,thanksgiv,0.000788406198586257
950,opt,0.000788406198586257
951,dorm,0.000788406198586257
952,resolv,0.000788406198586257
953,deep,0.000788406198586257
954,practic,0.000788406198586257
955,onebr,0.000788406198586257
956,flimsi,0.000788406198586257
957,happier,0.000788406198586257
958,condo,0.000788406198586257
959,begin,0.000788406198586257
960,forget,0.000788406198586257
961,build,0.000788406198586257
